Rank,Author,Title,Citations,Year,Publisher,Venue,Source,cit/year
951," Федина, ВІ Ящук, АІ Івануса",ДОСЛІДЖЕННЯ ПРОЦЕСУ ОЦІНЮВАННЯ РИЗИКІВ КІБЕРБЕЗПЕКИ ОБ'ЄКТІВ КРИТИЧНОЇ ІНФРАСТРУКТУРИ,0,2023, sci.ldubgd.edu.ua,,https://sci.ldubgd.edu.ua/bitstream/123456789/13041/1/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%86%D0%91%D0%86%D0%A2%20%28%D0%B7%D0%B1%D1%96%D1%80%D0%BD%D0%B8%D0%BA%29%20-%202023.pdf,0
950," Ящук, М Усманова, НІ Фединець",ІНФОРМАЦІЙНА БЕЗПЕКА ЯК СКЛАДОВА СИСТЕМИ СТРАТЕГІЧНОГО УПРАВЛІННЯ ГОТЕЛЬНОГО ПІДПРИЄМСТВА,0,2023, sci.ldubgd.edu.ua,,https://sci.ldubgd.edu.ua/bitstream/123456789/13028/1/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%86%D0%91%D0%86%D0%A2%20%28%D0%B7%D0%B1%D1%96%D1%80%D0%BD%D0%B8%D0%BA%29%20-%202023.pdf,0
949," Воробей, ВІ Товарянський",3D друк та його застосування в управлінні ланцюгом поставок,0,2023, sci.ldubgd.edu.ua,,https://sci.ldubgd.edu.ua/bitstream/123456789/12968/1/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%86%D0%91%D0%86%D0%A2%20%28%D0%B7%D0%B1%D1%96%D1%80%D0%BD%D0%B8%D0%BA%29%20-%202023.pdf,0
948,"ПОПОВИЧ, О ПРИДАТКО",РЕДКОЛЕГІЯ,0,2023, sci.ldubgd.edu.ua,,https://sci.ldubgd.edu.ua/bitstream/123456789/12558/1/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%86%D0%91%D0%86%D0%A2%20%28%D0%B7%D0%B1%D1%96%D1%80%D0%BD%D0%B8%D0%BA%29%20-%202023.pdf,0
947," Полотай, В Венгрин",ВІД АВТОМАТИЗАЦІЇ ДО ЗАГРОЗ: РОЗУМІННЯ ДИНАМІКИ ШТУЧНОГО ІНТЕЛЕКТУ В КІБЕРБЕЗПЕЦІ,0,2023, sci.ldubgd.edu.ua,,https://sci.ldubgd.edu.ua/bitstream/123456789/13049/1/%D0%9A%D0%BE%D0%BD%D1%84%D0%B5%D1%80%D0%B5%D0%BD%D1%86%D1%96%D1%8F%20%D0%86%D0%91%D0%86%D0%A2%20%28%D0%B7%D0%B1%D1%96%D1%80%D0%BD%D0%B8%D0%BA%29%20-%202023.pdf,0
946, Silv,Engin d'explication d'anomalies sur le bus ARINC 429 basé sur les ontologies,0,2023, publications.polymtl.ca,,https://publications.polymtl.ca/53448/,0
945, Рудаков,РОЗРОБКА УНІВЕРСАЛЬНОГО ПРИСТРОЮ СПРЯЖЕННЯ АПАРАТУРИ ПЕРЕДАЧІ ДАНИХ З ПЕОМ,0,2023, repositsc.nuczu.edu.ua,,http://repositsc.nuczu.edu.ua/bitstream/123456789/18855/1/%D0%9F%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B0%20%D0%86%D0%91%D0%86%D0%A2%202023.pdf,0
944,"Hollås, P Jørgensen, C Larsen, TT Zabelberg",Automated Security Testing with MITRE Caldera and Azure Pipelines,0,2023, ntnuopen.ntnu.no,,https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/3076931,0
943," CHAIN, MATTCK KEY",СЕКЦІЯ XVII. ІНФОРМАЦІЙНІ ТЕХНОЛОГІЇ ТА СИСТЕМИ,0,2023, researchgate.net, ІННОВАЦІЙНА НАУКА: ПОШУК …,https://www.researchgate.net/profile/Vitalii-Saiko/publication/376721612_Doslidzenna_zmistovnih_i_procesualnih_teorij_motivacii_personalu/links/65854e062468df72d3c3f80b/Doslidzenna-zmistovnih-i-procesualnih-teorij-motivacii-personalu.pdf#page=296,0
942,睿,MITRE ATT&CK Framework 資安攻擊手法自動化特徵擷取與 AI 辨識模型建立,0,2023, airitilibrary.com, 國立臺灣大學資訊管理學系學位論文,https://www.airitilibrary.com/Article/Detail/U0001-0612230808185052,0
941," Борисов, ЕВ Федорченко",Метод нормализации полей внешних источников репозитория данных о кибератаках MITRE CTI,1,2023, cyberleninka.ru, Инженерный вестник Дона,https://cyberleninka.ru/article/n/metod-normalizatsii-poley-vneshnih-istochnikov-repozitoriya-dannyh-o-kiberatakah-mitre-cti,0
940,훈,NIST 800-53 을 고려한 MITRE 프레임워크 기반의 사이버 위협과 그 방어 모델링 방법,0,2023, dbpia.co.kr, 한국정보기술학회지,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE11653672,0
939,Μαραγκό,Αναζήτηση επιθέσεων και εξομοίωση αντιπάλου με χρήση του MITRE ATT&CK Framework,0,2022, dione.lib.unipi.gr,,https://dione.lib.unipi.gr/xmlui/handle/unipi/14551,0
938,Filip,Bezpečnostní nástroj využívající klasifikaci Mitre ATT&CK,0,2024, dspace.cvut.cz,,https://dspace.cvut.cz/handle/10467/115749,0
937,Sadeghian,Detecting the most vulnerable nodes in the AND-OR graph using MITRE ATT&CK,0,2024, corpus.ulaval.ca,,https://corpus.ulaval.ca/entities/publication/e4840cae-f144-4279-9e6f-34eff8e0b65f,0
936,Mugoya,A process flow model for dynamic enterprise network cyber security analysis,0,2024, ir.busitema.ac.ug,,https://ir.busitema.ac.ug/handle/20.500.12283/4184,0
935," Hamdani, C Brealey, K Kontogiannis…",Evaluating the Impact of NIST 800.53 Security Control Violations,0,2022, dl.acm.org, Proceedings of the …,https://dl.acm.org/doi/abs/10.5555/3566055.3566078,0
934,Bloom,Privacy threat modeling,6,2022, usenix.org, USENIX Association  Santa Clara  CA,https://www.usenix.org/system/files/pepr22_slides_bloom.pdf,2
933,"Park, W You",A Pretrained Language Model for Cyber Threat Intelligence,0,2023, aclanthology.org, Proceedings of the 2023 Conference on …,https://aclanthology.org/2023.emnlp-industry.12/,0
932,Sánchez del Monte,Analysis of Techniques for the Augmentation and Correction of Unbalanced Data in Binary Cybersecurity Datasets for Machine Learning,0,2023, Springer, International Symposium on Ambient Intelligence,https://link.springer.com/chapter/10.1007/978-3-031-43461-7_27,0
931," Fedorchenko, ES Novikova…",Attack Model for the Industrial Water Treatment Systems,0,2023, ieeexplore.ieee.org, 2023 V International …,https://ieeexplore.ieee.org/abstract/document/10288930/,0
930,M Vidanes,Could not catch title,0,0, 2022,,"Look manually at: https://scholar.google.com/scholar?start=920&q='MITRE+ATTACK+Framework'+'Detection'&hl=en&as_sdt=0,5&as_ylo=2022",0
929," Petukhov, SD Erokhin…",Adaptation Processes in Asymptotic Safety Management,0,2022, ieeexplore.ieee.org, 2022 Systems of Signal …,https://ieeexplore.ieee.org/abstract/document/9840940/,0
928, Herrera,"Challenges and Recommendations: Operational Cyber Testing of Hull, Mechanical, and Electrical (HM and E)/Industrial Control Systems (ICS)",0,2022, apps.dtic.mil,,https://apps.dtic.mil/sti/citations/trecms/AD1204907,0
927,"Shieh, S Lee, M Tsai",Strategy and tactics against ransomware,9,2022, computer.org, Computer,https://www.computer.org/csdl/magazine/co/2022/05/09771126/1DeEWl4Gxfa,3
926," Martins, GA Castro, LR Souza…",Identification of the Advanced Data Exfiltration by Human Activity Recognition using Transformer,0,2023, ieeexplore.ieee.org,49th …,https://ieeexplore.ieee.org/abstract/document/10312631/,0
925," Green, SK Drew, CW Heinen…",Evaluating a Planning Product for Active Cyberdefense and Cyberdeception,0,2023, ieeexplore.ieee.org, 2023 Congress in …,https://ieeexplore.ieee.org/abstract/document/10487200/,0
924,"Halabi, M Zulkernine",The Ultimate Battle Against Zero-Day Exploits: Toward Fully Autonomous Cyber-Physical Defense,1,2023, ieeexplore.ieee.org, 2023 IEEE International Conference …,https://ieeexplore.ieee.org/abstract/document/10234329/,0
923, Quin,lens,2,2024, mylibrary.sutd.edu.sg,,https://mylibrary.sutd.edu.sg/sites/default/files/LENS%20Feb%2024_0.pdf,2
922,"Wang, L Sun, D Shang, H He, G Nie…",Automatic mapping based on CVE and ATT&CK,0,2024, spiedigitallibrary.org, … on Computer Network …,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/13175/131751C/Automatic-mapping-based-on-CVE-and-ATTCK/10.1117/12.3032103.short,0
921,"Li, M Cheng",Spear-Phishing Detection Method Based on Few-Shot Learning,0,2023, Springer, International Symposium on Advanced Parallel …,https://link.springer.com/chapter/10.1007/978-981-99-7872-4_20,0
920,Villanuev,Modeling and predicting emerging threats using disparate data,3,2023, search.proquest.com,,https://search.proquest.com/openview/a1c5c8f2e6b8d41132abbdeec5a2c441/1?pq-origsite=gscholar&cbl=18750&diss=y,2
919," de Jesus, AA Laghari, AA Khan…",Security in Blockchain‐Based Smart Cyber‐Physical Applications Relying on Wireless Sensor and Actuators Networks,1,2024, Wiley Online Library, … Threat Detection,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781394196470.ch14,1
918,"Lo, TY Win, Z Rezaeifar, Z Khan…",Digital Twins in Industry 4.0 Cyber Security,0,2023, ieeexplore.ieee.org, 2023 IEEE Smart World …,https://ieeexplore.ieee.org/abstract/document/10449147/,0
917," Baksi, V Nalka, S Upadhyaya",Apt Detection of Ransomware-An Approach to Detect Advanced Persistent Threats Using System Call Information,0,2023, ieeexplore.ieee.org, 2023 IEEE 22nd …,https://ieeexplore.ieee.org/abstract/document/10538796/,0
916,"Samvelyan, SC Raparthy, A Lupu, E Hambro…",Rainbow teaming: Open-ended generation of diverse adversarial prompts,11,2024, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2402.16822,11
915, Sánche,Countermeasures and their taxonomies for risk treatment in cybersecurity: A systematic mapping review,7,2023, Elsevier, Computers & Security,https://www.sciencedirect.com/science/article/pii/S0167404823000809,4
914,"Sharif, P Datta, A Riddle, K Westfall…",DrSec: Flexible Distributed Representations for Efficient Endpoint Security,0,2024, users.cs.duke.edu, … IEEE Symposium on …,https://users.cs.duke.edu/~mlentz/papers/drsec_sp24.pdf,0
913,Brett,An approach to establishing a multi-organisational public sector security operations centre,0,2023, ingentaconnect.com,Reviewed Journal,https://www.ingentaconnect.com/content/hsp/jcs/2023/00000006/00000004/art00009,0
912,Castill,Multistep Cyberattacks Detection using a Flexible Multilevel System for Alerts and Events Correlation,0,2023, dl.acm.org, Proceedings of the …,https://dl.acm.org/doi/abs/10.1145/3590777.3590778,0
911,"Neupane, IA Fernandez, S Mittal…",Impacts and risk of generative AI technology on cyber defense,12,2023, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2306.13033,6
910,"Tang, Y Wang, J Liu, G Gao, H Wang…",Intelligent Attack Defense Method Based on Confrontational Training Deep Reinforcement Learning Agents,1,2023, papers.ssrn.com, Available at SSRN …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4553041,0
909,"Travis, D Gračanin, E Lanus",Why Cyber Threat Modeling Needs Human Factors Expansion: A Position Paper,0,2023, ieeexplore.ieee.org, 2023 3rd Intelligent …,https://ieeexplore.ieee.org/abstract/document/10349982/,0
908,"Chedzoy, JM D'Andre Tobias…",Reinforcement Learning in Cyber Wargaming Defense,0,2023, ieworldconference.org, Proceedings of the …,https://www.ieworldconference.org/content/WP2023/Papers/GDRKMCC23_39.pdf,0
907, Yameogo,Improving Understanding of Misinformation Campaigns with a Two-Stage Methodology Using Semantic Analysis of Fake News,0,2024, Springer, International Conference on Research Challenges in …,https://link.springer.com/chapter/10.1007/978-3-031-59468-7_14,0
906,"Jiang, W Wang, J Ding, X Lu, Y Jing",Leveraging Digital Twin Technology for Enhanced Cybersecurity in Cyber–Physical Production Systems,0,2024, mdpi.com, Future Internet,https://www.mdpi.com/1999-5903/16/4/134,0
905,"Sun, J Chen, Z Xing, Q Lu, X Xu, L Zhu",Where is it? Tracing the Vulnerability-Relevant Files from Vulnerability Reports,0,2024, dl.acm.org, Proceedings of the IEEE/ACM …,https://dl.acm.org/doi/abs/10.1145/3597503.3639202,0
904,"Tzschoppe, H Löhr",Browser-in-the-Middle-Evaluation of a modern approach to phishing,2,2023, dl.acm.org, Proceedings of the 16th European Workshop on …,https://dl.acm.org/doi/abs/10.1145/3578357.3589458,1
903," Batalla, K Wrona, D Brown, F Wiącek…",Threat Assessment of 5G Networks for Military Applications,0,2024, ieeexplore.ieee.org, 2024 International …,https://ieeexplore.ieee.org/abstract/document/10540765/,0
902,Bone,Cognition in Cybersecurity Situational Awareness,0,2024, researchgate.net,,https://www.researchgate.net/profile/James-Bone-6/publication/379076804_Cognition_in_Cybersecurity_Situational_Awareness/links/65f9c7f7a4857c796260cdd7/Cognition-in-Cybersecurity-Situational-Awareness.pdf,0
901,"Ferreira, DC Silva, MU Itzazelaia",Recommender systems in cybersecurity,9,2023, Springer, Knowledge and Information Systems,https://link.springer.com/article/10.1007/s10115-023-01906-6,4
900,"Viswanathan, B Bailey, K Tan, G Falco",Secure-by-component: A System-of-systems Design Paradigm for Securing Space Missions,0,2024, indico.esa.int,,https://indico.esa.int/event/528/attachments/5988/10194/Secure_by_component_A_System_of_systems_Design_Paradigm_for_Securing_Space_Missions.pdf,0
899,"A Khalid, AA A",Recent developments in game-theory approaches for the detection and defense against advanced persistent threats (APTs): a systematic review,8,2023, mdpi.com, Mathematics,https://www.mdpi.com/2227-7390/11/6/1353,4
898,"Longo, M Martelli, E Russo, A Merlo…",Adversarial waypoint injection attacks on Maritime Autonomous Surface Ships (MASS) collision avoidance systems,2,2024, Taylor & Francis, Journal of Marine …,https://www.tandfonline.com/doi/abs/10.1080/20464177.2023.2298521,2
897,"Varlioglu, N Elsayed, Z ElSayed…",The dangerous combo: Fileless malware and cryptojacking,25,2022, ieeexplore.ieee.org, SoutheastCon 2022,https://ieeexplore.ieee.org/abstract/document/9764043/,8
896,"Bandhana, O Lukáš, S Garcia, T Kroupa",Catch Me If You Can: Improving Adversaries in Cyber-Security With Q-Learning Algorithms,1,2023, arxiv.org, arXiv preprint arXiv …,https://arxiv.org/abs/2302.03768,0
895,"Lekidis, G Daniil, P Mavrommatis…",AMINet: An Industrial Honeynet for AMI Systems,0,2023, ieeexplore.ieee.org, … Conference on Big …,https://ieeexplore.ieee.org/abstract/document/10386375/,0
894,He,An investigation of APT attacks and countermeasures for edge-based VANET,0,2022, figshare.mq.edu.au,,https://figshare.mq.edu.au/articles/thesis/An_investigation_of_APT_attacks_and_countermeasures_for_edge-based_VANET/21569958,0
893," Kalogeraki, S Papastergiou, T Panayiotopoulos",An attack simulation and evidence chains generation model for critical information infrastructures,8,2022, mdpi.com, Electronics,https://www.mdpi.com/2079-9292/11/3/404,3
892," Matthijsse, MS van 't Hof",Your files have been encrypted: A crime script analysis of ransomware attacks,13,2023, Springer, Trends in Organized …,https://link.springer.com/article/10.1007/s12117-023-09496-z,6
891,Whitmore,Information-driven security analysis: tools and techniques for the study and practice of security engineering,1,2023, ieeexplore.ieee.org, Computer,https://ieeexplore.ieee.org/abstract/document/10132035/,0
890,"Yang, D Sun, Y Wang, X Han…",DTrap: A cyberattack-defense confrontation technique based on Moving Target Defense,0,2023, ieeexplore.ieee.org, 2023 IEEE 22nd …,https://ieeexplore.ieee.org/abstract/document/10538967/,0
889,"Pelofske, LM Liebrock, V Urias",Cybersecurity Threat hunting and vulnerability analysis using a Neo4j graph database of open source intelligence,4,2023, arxiv.org, arXiv preprint arXiv:2301.12013,https://arxiv.org/abs/2301.12013,2
888," Russell, K Dev",Centralized Defense: Logging and Mitigation of Kubernetes Misconfigurations with Open Source Tools,0,9634, papers.ssrn.com,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4869634,0
887," Maccarone, JR James, DR Sandoval…",AN EFFICIENT GRADED APPROACH FOR THE DESIGN OF SECURE INSTRUMENTATION AND CONTROL SYSTEMS,0,2023, jstage.jst.go.jp, The Proceedings of …,https://www.jstage.jst.go.jp/article/jsmeicone/2023.30/0/2023.30_1709/_article/-char/ja/,0
886,"Sicard, E Hotellier, J Francq",An industrial control system physical testbed for naval defense cybersecurity research,3,2022, ieeexplore.ieee.org, 2022 IEEE European …,https://ieeexplore.ieee.org/abstract/document/9799429/,1
885,"Papoutsis, C Iliou, D Kavallieros…",Host-based Cyber Attack Pattern Identification on Honeypot Logs Using Association Rule Learning,0,2022, ieeexplore.ieee.org, … on Cyber Security …,https://ieeexplore.ieee.org/abstract/document/9850317/,0
884," Alkhpor, FM Alserhani",Collaborative Federated Learning-Based Model for Alert Correlation and Attack Scenario Recognition,1,2023, mdpi.com, Electronics,https://www.mdpi.com/2079-9292/12/21/4509,0
